key,pt,en_suggestion,keep_en,context,source_file,notes
"training.name_79","Olhar para o buraco","Olhar for o buraco","true","object property: name","src/components/Training.jsx",""
"training.name_80","Linhas na areia","Linhas in the areia","true","object property: name","src/components/Training.jsx",""
"training.name_81","Towel drill — bunker","Towel drill — bunker","true","object property: name","src/components/Training.jsx",""
"training.name_82","15 saídas para pin variável","15 saídas for pin variável","true","object property: name","src/components/Training.jsx",""
"training.name_83","Bola enterrada — saída","Bola enterrada — saída","true","object property: name","src/components/Training.jsx",""
"training.name_84","Trajectória alta vs baixa","Trajectória alta vs baixa","true","object property: name","src/components/Training.jsx",""
"training.name_85","Clock drill — bunker","Clock drill — bunker","true","object property: name","src/components/Training.jsx",""
"training.name_86","Ronda completa — score","Ronda completa — score","true","object property: name","src/components/Training.jsx",""
"training.name_87","9 buracos — score","9 buracos — score","true","object property: name","src/components/Training.jsx",""
"training.name_873","Descanso","Rest","true","object property: name","src/components/Training.jsx",""
"training.name_88","Ronda prática","Ronda prática","true","object property: name","src/components/Training.jsx",""
"training.name_89","Gestão de campo","Gestão of course","true","object property: name","src/components/Training.jsx",""
"training.name_93","Trap Bar Deadlift","Trap Bar Deadlift","true","object property: name","src/components/Training.jsx",""
"training.name_94","Squat","Squat","true","object property: name","src/components/Training.jsx",""
"training.name_95","Leg Press","Leg Press","true","object property: name","src/components/Training.jsx",""
"training.name_96","Split Squat","Split Squat","true","object property: name","src/components/Training.jsx",""
"training.name_97","Single Leg Press","Single Leg Press","true","object property: name","src/components/Training.jsx",""
"training.name_98","Pistol Squat","Pistol Squat","true","object property: name","src/components/Training.jsx",""
"training.name_99","Hip Hinge / RDL","Hip Hinge / RDL","true","object property: name","src/components/Training.jsx",""
"training.peak.hoje_1233","Putting + wedges + confiança.","Putting + wedges + confiança.","true","object property: peak.hoje","src/components/Training.jsx",""
"training.peak.label_1232","PEAK","PEAK","true","object property: peak.label","src/components/Training.jsx",""
"training.peak.regra_1233","Não mudes nada. Faz o que já sabes.","Não mudes nada. Faz o que já sabes.","true","object property: peak.regra","src/components/Training.jsx",""
"training.peak.situacao_1233","Vais competir esta semana.","Vais competir esta week.","true","object property: peak.situacao","src/components/Training.jsx",""
"training.ph_2838","descanso","rest","false","object property: ph","src/components/Training.jsx",""
"training.ph_2839","descarga","deload","false","object property: ph","src/components/Training.jsx",""
"training.ph_2840","peak","peak","false","object property: ph","src/components/Training.jsx",""
"training.ph_2842","afinacao","afinacao","false","object property: ph","src/components/Training.jsx",""
"training.ph_2843","desenvolvimentoLight","developmentLight","false","object property: ph","src/components/Training.jsx",""
"training.placeholder.buracos_9_18_2159","Buracos (9/18)","Buracos (9/18)","true","placeholder attribute","src/components/Training.jsx",""
"training.placeholder.como_correu_2164","Como correu?","Como correu?","false","placeholder attribute","src/components/Training.jsx",""
"training.placeholder.como_correu_como_te_sentiste_2516","Como correu? Como te sentiste?","Como correu? Como te sentiste?","false","placeholder attribute","src/components/Training.jsx",""
"training.placeholder.ex_semana_de_acumulacao_2077","Ex: Semana de Acumulação","Ex: Week of Acumulação","true","placeholder attribute","src/components/Training.jsx",""
"training.placeholder.foco_da_sessao_2051","Foco da sessão","Foco of the sessão","true","placeholder attribute","src/components/Training.jsx",""
"training.placeholder.kg_1975","kg","kg","false","placeholder attribute","src/components/Training.jsx",""
"training.placeholder.nome_2026","Nome","Nome","true","placeholder attribute","src/components/Training.jsx",""
"training.placeholder.nome_do_campo_percurso_2153","Nome do campo / percurso","Nome of the course / percurso","true","placeholder attribute","src/components/Training.jsx",""
"training.placeholder.nome_do_plano_2050","Nome do plano","Nome of the Plan","true","placeholder attribute","src/components/Training.jsx",""
"training.placeholder.objectivos_instrucoes_gerais_para_a_atleta_1760","Objectivos, instruções gerais para a atleta...","Goals, instruções gerais for the atleta...","true","placeholder attribute","src/components/Training.jsx",""
"training.placeholder.objetivo_da_sessao_2052","Objetivo da sessão","Goal of the sessão","true","placeholder attribute","src/components/Training.jsx",""
"training.placeholder.observacoes_gerais_2053","Observações gerais","Observações gerais","true","placeholder attribute","src/components/Training.jsx",""
"training.placeholder.score_2158","Score","Score","true","placeholder attribute","src/components/Training.jsx",""
"training.status_809","active","active","false","object property: status","src/components/Training.jsx",""
"training.title_1086","Golf Plan","Golf Plan","true","object property: title","src/components/Training.jsx",""
"training.title.apagar_template_1684","Apagar template","Delete template","true","title attribute","src/components/Training.jsx",""
"training.title.aplicar_template_1680","Aplicar template","Aplicar template","true","title attribute","src/components/Training.jsx",""
"training.ui.3_competicoes_nas_ultimas_4_semanas_2862","3 competições nas últimas 4 semanas","3 competições in the últimas 4 weeks","true","JSX text","src/components/Training.jsx",""
"training.ui.4_competicoes_em_5_semanas_2870","4 competições em 5 semanas","4 competições in 5 weeks","true","JSX text","src/components/Training.jsx",""
"training.ui.4_semanas_consecutivas_sem_descarga_2863","4 semanas consecutivas sem descarga","4 weeks consecutivas In the deload","true","JSX text","src/components/Training.jsx",""
"training.ui.6_semanas_consecutivas_sem_descarga_descanso_2869","6 semanas consecutivas sem descarga/descanso","6 weeks consecutivas In the deload/rest","true","JSX text","src/components/Training.jsx",""
"training.ui.actual_2979","ACTUAL","CURRENT","true","JSX text","src/components/Training.jsx",""
"training.ui.actualizado_2296","Actualizado","Currentizado","true","JSX text","src/components/Training.jsx",""
"training.ui.adiciona_exercicios_da_biblioteca_abaixo_1957","Adiciona exercícios da biblioteca abaixo.","Adiciona exercícios of the biblioteca abaixo.","true","JSX text","src/components/Training.jsx",""
"training.ui.alerta_amarelo_recomenda_descarga_2860","⚠️ Alerta amarelo (recomenda DESCARGA)","⚠️ Alert amarelo (recomenda DELOAD)","true","JSX text","src/components/Training.jsx",""
"training.ui.alerta_vermelho_recomenda_descanso_2867","🔴 Alerta vermelho (recomenda DESCANSO)","🔴 Alert vermelho (recomenda REST)","true","JSX text","src/components/Training.jsx",""
"training.ui.alertas_automaticos_2857","ALERTAS AUTOMÁTICOS","ALERTS AUTOMÁTICOS","true","JSX text","src/components/Training.jsx",""
"training.ui.apagar_1685","Apagar","Delete","true","JSX text","src/components/Training.jsx",""
"training.ui.apagar_2239","✕ Apagar","✕ Delete","true","JSX text","src/components/Training.jsx",""
"training.ui.apagar_este_template_2123","Apagar este template?","Delete este template?","true","JSX text","src/components/Training.jsx",""
"training.ui.aplicar_1921","Aplicar","Aplicar","true","JSX text","src/components/Training.jsx",""
"training.ui.biblioteca_de_exercicios_1987","BIBLIOTECA DE EXERCÍCIOS","BIBLIOTECA OF EXERCÍCIOS","true","JSX text","src/components/Training.jsx",""
"training.ui.bolas_1969","bolas","bolas","false","JSX text","src/components/Training.jsx",""
"training.ui.campo_2152","CAMPO","COURSE","true","JSX text","src/components/Training.jsx",""
"training.ui.cancelar_1643","Cancelar","Cancel","true","JSX text","src/components/Training.jsx",""
"training.ui.cat_2028","Cat.","Cat.","true","JSX text","src/components/Training.jsx",""
"training.ui.clica_para_ver_sugestoes_2926","Clica para ver sugestões","Clica for ver sugestões","true","JSX text","src/components/Training.jsx",""
"training.ui.coach_golf_2252","COACH GOLF","COACH GOLF","true","JSX text","src/components/Training.jsx",""
"training.ui.coach_gym_2261","COACH GYM","COACH GYM","true","JSX text","src/components/Training.jsx",""
"training.ui.copiar_para_todos_1951","Copiar para todos","Copiar for todos","true","JSX text","src/components/Training.jsx",""
"training.ui.cria_um_plano_especifico_e_guarda_o_para_reutili_1929","Cria um plano específico e guarda-o para reutilizar em outros dias.","Cria a Plan específico and guarda-o for reutilizar in outros days.","true","JSX text","src/components/Training.jsx",""
"training.ui.criar_2255","+ Criar","+ Criar","true","JSX text","src/components/Training.jsx",""
"training.ui.criar_plano_1638","· CRIAR PLANO","· CRIAR PLAN","true","JSX text","src/components/Training.jsx",""
"training.ui.criar_plano_1640","Criar Plano","Criar Plan","true","JSX text","src/components/Training.jsx",""
"training.ui.criterios_de_fase_2832","CRITÉRIOS DE FASE","CRITÉRIOS OF PHASE","true","JSX text","src/components/Training.jsx",""
"training.ui.d_3002","d","d","false","JSX text","src/components/Training.jsx",""
"training.ui.data_1729","DATA","DATA","true","JSX text","src/components/Training.jsx",""
"training.ui.data_de_fim_1740","DATA DE FIM","DATA OF FIM","true","JSX text","src/components/Training.jsx",""
"training.ui.data_de_inicio_1736","DATA DE INÍCIO","DATA OF INÍCIO","true","JSX text","src/components/Training.jsx",""
"training.ui.de_treino_1749","de treino","of Training","true","JSX text","src/components/Training.jsx",""
"training.ui.dia_1749","dia","day","false","JSX text","src/components/Training.jsx",""
"training.ui.dia_de_descanso_2464","Dia de Descanso","Day of Rest","true","JSX text","src/components/Training.jsx",""
"training.ui.dia_de_descanso_marcado_para_os_dias_seleccionad_1937","😴 Dia de descanso marcado para os dias seleccionados","😴 Day of rest marcado for os days seleccionados","true","JSX text","src/components/Training.jsx",""
"training.ui.dias_2903","dias","days","false","JSX text","src/components/Training.jsx",""
"training.ui.dias_com_competicao_nao_precisam_de_sessao_de_tr_1796","🏆 Dias com competição não precisam de sessão de treino.","🏆 Days with competição não precisam of sessão of Training.","true","JSX text","src/components/Training.jsx",""
"training.ui.dias_configurados_2236","dias configurados","days configurados","true","JSX text","src/components/Training.jsx",""
"training.ui.dias_planeados_2278","dias planeados","days planeados","true","JSX text","src/components/Training.jsx",""
"training.ui.dias_sem_plano_2283","dias sem plano","days In the Plan","true","JSX text","src/components/Training.jsx",""
"training.ui.dor_persistente_ajuste_manual_pelo_coach_2872","Dor persistente (ajuste manual pelo coach)","Dor persistente (ajuste manual pelo coach)","true","JSX text","src/components/Training.jsx",""
"training.ui.drills_bolas_campo_2254","Drills · bolas · campo","Drills · bolas · course","true","JSX text","src/components/Training.jsx",""
"training.ui.editar_2455","✏ Editar","✏ Edit","true","JSX text","src/components/Training.jsx",""
"training.ui.em_2903","em","in","false","JSX text","src/components/Training.jsx",""
"training.ui.em_falta_2281","Em falta","In falta","true","JSX text","src/components/Training.jsx",""
"training.ui.esta_accao_e_irreversivel_o_template_sera_apagad_2124","Esta acção é irreversível. O template será apagado permanentemente.","Esta acção é irreversível. O template será apagado permanentemente.","true","JSX text","src/components/Training.jsx",""
"training.ui.esta_semana_2276","Esta semana","Esta week","true","JSX text","src/components/Training.jsx",""
"training.ui.evitar_2955","EVITAR","AVOID","true","JSX text","src/components/Training.jsx",""
"training.ui.ex_2756","ex.","ex.","false","JSX text","src/components/Training.jsx",""
"training.ui.exercicio_1946","exercício","exercício","false","JSX text","src/components/Training.jsx",""
"training.ui.exercicio_personalizado_2024","EXERCÍCIO PERSONALIZADO","EXERCÍCIO PERSONALIZADO","true","JSX text","src/components/Training.jsx",""
"training.ui.exportar_excel_1896","Exportar Excel","Exportar Excel","true","JSX text","src/components/Training.jsx",""
"training.ui.fadiga_8_10_ajuste_manual_pelo_coach_2871","Fadiga ≥8/10 (ajuste manual pelo coach)","Fadiga ≥8/10 (ajuste manual pelo coach)","true","JSX text","src/components/Training.jsx",""
"training.ui.ginasio_distribuicao_por_categoria_2708","GINÁSIO — DISTRIBUIÇÃO POR CATEGORIA","GINÁSIO — DISTRIBUIÇÃO BY CATEGORY","true","JSX text","src/components/Training.jsx",""
"training.ui.golf_plan_2253","Golf Plan","Golf Plan","true","JSX text","src/components/Training.jsx",""
"training.ui.golfe_distribuicao_por_categoria_2687","GOLFE — DISTRIBUIÇÃO POR CATEGORIA","GOLFE — DISTRIBUIÇÃO BY CATEGORY","true","JSX text","src/components/Training.jsx",""
"training.ui.guardar_como_plano_diario_2043","💾 Guardar como plano diário","💾 Save como Plan diário","true","JSX text","src/components/Training.jsx",""
"training.ui.guardar_como_template_semanal_2070","💾 Guardar como template semanal","💾 Save como template weekl","true","JSX text","src/components/Training.jsx",""
"training.ui.guardar_nota_2519","Guardar Nota","Save Note","true","JSX text","src/components/Training.jsx",""
"training.ui.guardar_plano_diario_2048","GUARDAR PLANO DIÁRIO","SAVE PLAN DIÁRIO","true","JSX text","src/components/Training.jsx",""
"training.ui.guia_de_fases_2925","GUIA DE FASES","GUIDE OF PHASES","true","JSX text","src/components/Training.jsx",""
"training.ui.gym_plan_2262","Gym Plan","Gym Plan","true","JSX text","src/components/Training.jsx",""
"training.ui.historico_de_sessoes_2730","HISTÓRICO DE SESSÕES (","HISTÓRICO OF SESSÕES (","true","JSX text","src/components/Training.jsx",""
"training.ui.hoje_2219","Hoje:","Today:","true","JSX text","src/components/Training.jsx",""
"training.ui.hoje_2379","HOJE","TODAY","true","JSX text","src/components/Training.jsx",""
"training.ui.importar_excel_1900","Importar Excel","Importar Excel","true","JSX text","src/components/Training.jsx",""
"training.ui.ir_3005","Ir →","Ir →","true","JSX text","src/components/Training.jsx",""
"training.ui.legenda_de_fases_2208","LEGENDA DE FASES","LEGENDA OF PHASES","true","JSX text","src/components/Training.jsx",""
"training.ui.limpar_1841","Limpar","Limpar","true","JSX text","src/components/Training.jsx",""
"training.ui.limpar_dias_1852","✕ Limpar dias","✕ Limpar days","true","JSX text","src/components/Training.jsx",""
"training.ui.livre_2413","livre","free","false","JSX text","src/components/Training.jsx",""
"training.ui.marcar_descanso_1846","😴 Marcar descanso","😴 Marcar rest","true","JSX text","src/components/Training.jsx",""
"training.ui.nenhum_2292","Nenhum","Nenhum","true","JSX text","src/components/Training.jsx",""
"training.ui.nome_do_template_2075","NOME DO TEMPLATE","NOME OF THE TEMPLATE","true","JSX text","src/components/Training.jsx",""
"training.ui.nota_descanso_e_descarga_por_fadiga_ou_dor_reque_2877","Nota: DESCANSO e DESCARGA por fadiga ou dor requerem ajuste manual pelo coach. Os alertas automáticos baseiam-se apenas no calendário de competições.","Note: REST and DELOAD by fadiga or dor requerem ajuste manual pelo coach. Os alerts automáticos baseiam-se apenas in the calendário of competições.","true","JSX text","src/components/Training.jsx",""
"training.ui.nota_do_dia_2515","NOTA DO DIA","NOTE OF THE DAY","true","JSX text","src/components/Training.jsx",""
"training.ui.nota_geral_opcional_1758","NOTA GERAL (OPCIONAL)","NOTE GERAL (OPCIONAL)","true","JSX text","src/components/Training.jsx",""
"training.ui.notas_2163","NOTAS","NOTES","true","JSX text","src/components/Training.jsx",""
"training.ui.novo_plano_1888","Novo plano","Novo Plan","true","JSX text","src/components/Training.jsx",""
"training.ui.objetivos_de_performance_e_progresso_por_kpi_2789","Objetivos de performance e progresso por KPI","Goals of performance and Progress by KPI","true","JSX text","src/components/Training.jsx",""
"training.ui.ordem_de_prioridade_2836","ORDEM DE PRIORIDADE","ORDEM OF PRIORIDADE","true","JSX text","src/components/Training.jsx",""
"training.ui.passado_3003","passado","past","false","JSX text","src/components/Training.jsx",""
"training.ui.periodo_do_plano_1669","PERÍODO DO PLANO","PERÍODO OF THE PLAN","true","JSX text","src/components/Training.jsx",""
"training.ui.plan_2182","PLAN","PLAN","true","JSX text","src/components/Training.jsx",""
"training.ui.plan_prioridades_2788","PLAN · PRIORIDADES","PLAN · PRIORITIES","true","JSX text","src/components/Training.jsx",""
"training.ui.plano_guardado_1892","Plano guardado","Plan Saved","true","JSX text","src/components/Training.jsx",""
"training.ui.plano_para_este_dia_1885","PLANO PARA ESTE DIA","PLAN FOR ESTE DAY","true","JSX text","src/components/Training.jsx",""
"training.ui.proxima_2902","Próxima:","Próxima:","true","JSX text","src/components/Training.jsx",""
"training.ui.proximo_treino_2286","Próximo treino","Próximo Training","true","JSX text","src/components/Training.jsx",""
"training.ui.regra_3041","Regra:","Regra:","true","JSX text","src/components/Training.jsx",""
"training.ui.repor_automatico_3033","↺ Repor automático","↺ Reset automático","true","JSX text","src/components/Training.jsx",""
"training.ui.ronda_no_campo_2394","+ Ronda no Campo","+ Ronda in the Course","true","JSX text","src/components/Training.jsx",""
"training.ui.score_2156","SCORE","SCORE","true","JSX text","src/components/Training.jsx",""
"training.ui.score_2448","Score:","Score:","true","JSX text","src/components/Training.jsx",""
"training.ui.selecciona_os_dias_a_configurar_1803","SELECCIONA OS DIAS A CONFIGURAR","SELECCIONA OS DAYS THE CONFIGURE","true","JSX text","src/components/Training.jsx",""
"training.ui.seleccionar_fase_3024","SELECCIONAR FASE","SELECCIONAR PHASE","true","JSX text","src/components/Training.jsx",""
"training.ui.sem_dados_para_o_periodo_e_filtro_seleccionados_2776","Sem dados para o período e filtro seleccionados.","In the data for o período and filtro seleccionados.","true","JSX text","src/components/Training.jsx",""
"training.ui.sem_dados_para_o_periodo_seleccionado_2648","Sem dados para o período seleccionado.","In the data for o período seleccionado.","true","JSX text","src/components/Training.jsx",""
"training.ui.sem_sessoes_planeadas_podes_registar_uma_sessao__2425","Sem sessões planeadas. Podes registar uma sessão de campo.","In the sessões planeadas. Podes register a sessão of course.","true","JSX text","src/components/Training.jsx",""
"training.ui.semana_actual_2889","SEMANA ACTUAL","WEEK CURRENT","true","JSX text","src/components/Training.jsx",""
"training.ui.semana_de_1808","Semana de","Week of","true","JSX text","src/components/Training.jsx",""
"training.ui.series_reps_carga_2263","Séries · reps · carga","Séries · reps · carga","true","JSX text","src/components/Training.jsx",""
"training.ui.sess_2695","sess.","sess.","false","JSX text","src/components/Training.jsx",""
"training.ui.sessao_1945","SESSÃO —","SESSÃO —","true","JSX text","src/components/Training.jsx",""
"training.ui.sessao_no_campo_2145","Sessão no Campo","Sessão in the Course","true","JSX text","src/components/Training.jsx",""
"training.ui.sessao_registada_2465","Sessão registada.","Sessão registada.","true","JSX text","src/components/Training.jsx",""
"training.ui.sessoes_conclusao_2645","— SESSÕES & CONCLUSÃO","— SESSÕES & CONCLUSÃO","true","JSX text","src/components/Training.jsx",""
"training.ui.situacao_3040","Situação:","Situação:","true","JSX text","src/components/Training.jsx",""
"training.ui.sugestao_ginasio_2951","SUGESTÃO GINÁSIO","SUGESTÃO GINÁSIO","true","JSX text","src/components/Training.jsx",""
"training.ui.sugestao_golf_range_jogo_curto_putting_2947","SUGESTÃO GOLF (RANGE / JOGO CURTO / PUTTING)","SUGESTÃO GOLF (RANGE / JOGO CURTO / PUTTING)","true","JSX text","src/components/Training.jsx",""
"training.ui.templates_de_plano_2230","TEMPLATES DE PLANO","TEMPLATES OF PLAN","true","JSX text","src/components/Training.jsx",""
"training.ui.templates_guardados_1674","TEMPLATES GUARDADOS","TEMPLATES SAVEDS","true","JSX text","src/components/Training.jsx",""
"training.ui.tipo_de_sessao_1862","TIPO DE SESSÃO","TIPO OF SESSÃO","true","JSX text","src/components/Training.jsx",""
"training.ui.usar_este_template_1681","Usar este Template","Usar este Template","true","JSX text","src/components/Training.jsx",""
"training.ui.ver_criterios_2896","Ver critérios","Ver critérios","true","JSX text","src/components/Training.jsx",""
"training.ui.voltar_2100","← Voltar","← Voltar","true","JSX text","src/components/Training.jsx",""
"training.v_1864","coach","coach","true","object property: v","src/components/Training.jsx",""
"training.weekday_2742","short","short","false","object property: weekday","src/components/Training.jsx",""
"training.year_1752","numeric","numeric","false","object property: year","src/components/Training.jsx",""
"eventcategories.category_31","Golf Coach","Golf Coach","true","object property: category","src/constants/eventCategories.js",""
"eventcategories.category_34","Fisio","Fisio","true","object property: category","src/constants/eventCategories.js",""
"eventcategories.category_36","Treino/Campo","Training/Course","true","object property: category","src/constants/eventCategories.js",""
"eventcategories.category_37","Competição","Competição","true","object property: category","src/constants/eventCategories.js",""
"eventcategories.label_31","Golf Coach","Golf Coach","true","object property: label","src/constants/eventCategories.js",""
"eventcategories.label_34","Fisio","Fisio","true","object property: label","src/constants/eventCategories.js",""
"eventcategories.label_36","Volta de treino no campo","Volta of Training in the course","true","object property: label","src/constants/eventCategories.js",""
"eventcategories.label_37","Torneio","Tournament","true","object property: label","src/constants/eventCategories.js",""
"eventcategories.label_38","Outro","Outro","true","object property: label","src/constants/eventCategories.js",""
"eventcategories.name_42","Circuito Nacional","Circuito Nacional","true","object property: name","src/constants/eventCategories.js",""
"eventcategories.name_43","Internacional","Internacional","true","object property: name","src/constants/eventCategories.js",""
"eventcategories.name_44","European Ladies Amateur","European Ladies Amateur","true","object property: name","src/constants/eventCategories.js",""
"eventcategories.name_45","Amateur","Amateur","true","object property: name","src/constants/eventCategories.js",""
"eventcategories.name_46","Training Camp","Training Camp","true","object property: name","src/constants/eventCategories.js",""
"eventcategories.name_52","Competição","Competição","true","object property: name","src/constants/eventCategories.js",""
"eventcategories.name_54","Treino/Campo","Training/Course","true","object property: name","src/constants/eventCategories.js",""
"eventcategories.name_55","Golf Coach","Golf Coach","true","object property: name","src/constants/eventCategories.js",""
"eventcategories.name_58","Fisio","Fisio","true","object property: name","src/constants/eventCategories.js",""
"eventcategories.name_60","Optional","Optional","true","object property: name","src/constants/eventCategories.js",""
"eventcategories.svgkind_34","recovery","recovery","false","object property: svgkind","src/constants/eventCategories.js",""
"eventcategories.svgkind_37","trophy","trophy","false","object property: svgkind","src/constants/eventCategories.js",""
"eventcategories.svgkind_90","range","range","false","object property: svgkind","src/constants/eventCategories.js",""
"metrics.category_4","golfe","golfe","true","object property: category","src/constants/metrics.js",""
"metrics.category_8","ginasio","ginasio","false","object property: category","src/constants/metrics.js",""
"metrics.label_10","Mobilidade Torácica","Mobilidade Torácica","true","object property: label","src/constants/metrics.js",""
"metrics.label_4","Velocidade de Swing","Velocidade of Swing","true","object property: label","src/constants/metrics.js",""
"metrics.label_5","Smash Factor","Smash Factor","true","object property: label","src/constants/metrics.js",""
"metrics.label_6","Carry Médio Driver","Carry Médio Driver","true","object property: label","src/constants/metrics.js",""
"metrics.label_7","The Stack","The Stack","true","object property: label","src/constants/metrics.js",""
"metrics.label_8","Trap Bar Deadlift","Trap Bar Deadlift","true","object property: label","src/constants/metrics.js",""
"metrics.unit_6","m","m","false","object property: unit","src/constants/metrics.js",""
"metrics.unit_8","kg","kg","false","object property: unit","src/constants/metrics.js",""
